posuere cubilia curae,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",48,59
posuere metus vitae,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",62,18
diam erat fermentum justo,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,7,41
semper rutrum nulla nunc purus,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",90,99
dolor sit amet,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",78,53
eget vulputate ut,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",55,45
lobortis est phasellus sit amet,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",95,98
erat eros viverra eget congue,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,65,39
adipiscing elit,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",17,69
penatibus et magnis,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,17,48
odio consequat varius integer,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",27,51
sed ante vivamus tortor duis,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",29,52
a ipsum integer a,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",82,51
nulla,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2,70
metus vitae ipsum,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",86,66
nisi volutpat eleifend donec ut,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",79,83
praesent lectus vestibulum,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,93,99
felis donec semper sapien,Sed ante. Vivamus tortor. Duis mattis egestas metus.,84,7
in blandit ultrices enim,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",48,51
eros vestibulum ac est,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,99,37
pellentesque ultrices phasellus,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,33,98
nullam varius nulla facilisi,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",82,81
luctus tincidunt nulla mollis molestie,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",83,97
eget vulputate ut ultrices,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,36,93
euismod,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,57,29
elementum,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,31,84
vestibulum velit id pretium iaculis,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,52,33
congue vivamus,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,36,49
dolor vel est donec,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",98,21
metus vitae,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",14,19
a libero,Fusce consequat. Nulla nisl. Nunc nisl.,18,58
leo rhoncus,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,40,70
ipsum primis in,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",40,16
luctus nec,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",10,1
ligula vehicula consequat morbi a,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",86,94
sit amet,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,24,14
dui luctus rutrum nulla,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,48,66
auctor gravida sem,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",42,42
et ultrices posuere cubilia,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",43,49
diam cras pellentesque,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",38,45
ornare,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",17,64
orci,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,6,97
habitasse platea,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",69,42
ipsum dolor sit,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,28,63
vestibulum sit amet cursus id,Phasellus in felis. Donec semper sapien a libero. Nam dui.,50,4
ipsum,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",98,69
mattis egestas metus aenean fermentum,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",79,54
nulla,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",83,68
etiam pretium iaculis justo in,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",71,100
